epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
16,30.2959,1.6621,3.51946,1.55037,0,0,0,0,0,20.8803,0,9.5854e-05,9.5854e-05,9.5854e-05
17,31.9404,1.56302,4.06461,1.73397,0,0,0,0,0,20.8867,0,9.93646e-05,9.93646e-05,9.93646e-05
18,33.3847,1.65704,4.03572,1.62425,0,0,0,0,0,20.8867,0,0.000102515,0.000102515,0.000102515
19,34.9061,1.35551,3.56455,1.50294,0,0,0,0,0,20.9063,0,0.000105306,0.000105306,0.000105306
20,36.3183,1.58685,3.51469,1.50224,0,0,0,0,0,20.9063,0,0.000107736,0.000107736,0.000107736
21,38.7928,1.36586,3.38155,1.41549,0,0,0,0,0,20.9309,0,0.000109807,0.000109807,0.000109807
22,41.2548,1.58597,3.43362,1.54192,0,0,0,0,0,20.9309,0,0.000111518,0.000111518,0.000111518
23,43.1097,1.64503,3.58229,1.50976,0,0,0,0,0,20.963,0,0.000112869,0.000112869,0.000112869
24,44.569,1.24573,2.97789,1.3595,0,0,0,0,0,20.963,0,0.00011386,0.00011386,0.00011386
25,46.4431,1.74411,3.54245,1.54105,0,0,0,0,0,21.0045,0,0.00011449,0.00011449,0.00011449
26,48.204,1.33961,3.47059,1.40651,0,0,0,0,0,21.0045,0,0.000114761,0.000114761,0.000114761
27,50.6044,1.41549,3.20354,1.50926,0,0,0,0,0,21.0642,0,0.000114672,0.000114672,0.000114672
28,52.7772,1.72349,3.83005,1.84416,0,0,0,0,0,21.0642,0,0.000114223,0.000114223,0.000114223
29,54.5694,1.61044,3.4207,1.71616,0,0,0,0,0,21.136,0,0.000113414,0.000113414,0.000113414
30,56.2236,1.25474,2.84911,1.41517,0,0,0,0,0,21.136,0,0.000112245,0.000112245,0.000112245
31,57.7937,1.24815,3.16739,1.38389,0,0,0,0,0,21.2196,0,0.000110716,0.000110716,0.000110716
32,59.3128,1.13605,2.94057,1.2534,0,0,0,0,0,21.2196,0,0.000108827,0.000108827,0.000108827
33,60.9281,1.40579,3.19242,1.39727,0,0,0,0,0,21.3405,0,0.000106578,0.000106578,0.000106578
34,62.2256,1.20005,2.8975,1.44016,0,0,0,0,0,21.3405,0,0.00010397,0.00010397,0.00010397
35,63.6618,1.7195,3.83248,1.53046,0,0,0,0,0,21.503,0,0.000101001,0.000101001,0.000101001
36,65.4155,1.07182,2.57966,1.20271,0,0,0,0,0,21.503,0,9.76721e-05,9.76721e-05,9.76721e-05
37,67.0766,1.44776,3.01442,1.40826,0,0,0,0,0,21.6405,0,9.39833e-05,9.39833e-05,9.39833e-05
38,68.5275,1.27799,2.89715,1.37393,0,0,0,0,0,21.6405,0,8.99346e-05,8.99346e-05,8.99346e-05
39,70.2287,1.21797,2.91038,1.26969,0,0,0,0,0,21.7145,0,8.5526e-05,8.5526e-05,8.5526e-05
40,71.6786,1.05879,2.53155,1.26474,0,0,0,0,0,21.7145,0,8.07574e-05,8.07574e-05,8.07574e-05
41,73.1136,1.59738,3.33393,1.84052,0,0,0,0,0,21.6929,0,7.56288e-05,7.56288e-05,7.56288e-05
42,74.5894,1.52197,3.24221,1.70454,0,0,0,0,0,21.6929,0,7.01403e-05,7.01403e-05,7.01403e-05
43,76.1651,1.11713,2.50888,1.26387,0,0,0,0,0,21.7557,0,6.42918e-05,6.42918e-05,6.42918e-05
44,77.6819,1.06424,2.8583,1.45537,0,0,0,0,0,21.7557,0,5.80833e-05,5.80833e-05,5.80833e-05
45,80.0141,1.07229,2.68064,1.43686,0,0,0,0,0,21.753,0,5.15148e-05,5.15148e-05,5.15148e-05
46,81.3948,1.1612,2.70607,1.38737,0,0,0,0,0,21.753,0,4.45864e-05,4.45864e-05,4.45864e-05
47,82.9136,1.55401,3.10562,1.79293,0,0,0,0,0,21.7871,0,3.72981e-05,3.72981e-05,3.72981e-05
48,84.5908,1.18643,2.88338,1.48824,0,0,0,0,0,21.7871,0,2.96498e-05,2.96498e-05,2.96498e-05
49,86.3519,1.81176,3.57463,1.87566,0,0,0,0,0,21.8706,0,2.16415e-05,2.16415e-05,2.16415e-05
50,88.0052,1.10575,2.73113,1.48908,0,0,0,0,0,21.8706,0,1.32732e-05,1.32732e-05,1.32732e-05
