epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
24,13.9824,1.3914,3.52949,1.39225,0,0,0,0,0,5.57799,0,0.00011386,0.00011386,0.00011386
25,14.5484,2.23116,4.11347,1.65715,0,0,0,0,0,5.5852,0,0.00011449,0.00011449,0.00011449
26,15.1143,1.83226,3.60598,1.28796,0,0,0,0,0,5.5852,0,0.000114761,0.000114761,0.000114761
27,15.7745,1.40364,3.63461,1.47422,0,0,0,0,0,5.5929,0,0.000114672,0.000114672,0.000114672
28,16.3397,1.5033,3.36163,1.48025,0,0,0,0,0,5.5929,0,0.000114223,0.000114223,0.000114223
29,16.9381,1.73815,3.35583,1.58385,0,0,0,0,0,5.60014,0,0.000113414,0.000113414,0.000113414
30,17.4593,1.44528,3.49243,1.36846,0,0,0,0,0,5.60014,0,0.000112245,0.000112245,0.000112245
31,18.2795,1.29503,3.60099,1.30916,0,0,0,0,0,5.60812,0,0.000110716,0.000110716,0.000110716
32,18.9137,1.49659,3.31464,1.31072,0,0,0,0,0,5.60812,0,0.000108827,0.000108827,0.000108827
33,19.4954,1.33903,3.30198,1.18907,0,0,0,0,0,5.61858,0,0.000106578,0.000106578,0.000106578
34,20.0129,1.06016,3.19334,1.34807,0,0,0,0,0,5.61858,0,0.00010397,0.00010397,0.00010397
35,20.5402,1.44758,3.36056,1.21861,0,0,0,0,0,5.6298,0,0.000101001,0.000101001,0.000101001
36,21.0374,1.14817,3.10361,1.27918,0,0,0,0,0,5.6298,0,9.76721e-05,9.76721e-05,9.76721e-05
37,21.6832,2.09473,3.46688,1.47624,0,0,0,0,0,5.64766,0,9.39833e-05,9.39833e-05,9.39833e-05
38,22.1815,1.17928,3.01207,1.3755,0,0,0,0,0,5.64766,0,8.99346e-05,8.99346e-05,8.99346e-05
39,22.7207,1.17042,3.15677,1.29362,0,0,0,0,0,5.66698,0,8.5526e-05,8.5526e-05,8.5526e-05
40,23.2251,1.53919,3.45739,1.45284,0,0,0,0,0,5.66698,0,8.07574e-05,8.07574e-05,8.07574e-05
41,23.7586,1.21867,2.95217,1.37432,0,0,0,0,0,5.68822,0,7.56288e-05,7.56288e-05,7.56288e-05
42,24.2541,2.01438,3.29167,1.48104,0,0,0,0,0,5.68822,0,7.01403e-05,7.01403e-05,7.01403e-05
43,24.7772,1.16189,2.64105,1.22702,0,0,0,0,0,5.72948,0,6.42918e-05,6.42918e-05,6.42918e-05
44,25.2876,1.10514,2.70971,1.34394,0,0,0,0,0,5.72948,0,5.80833e-05,5.80833e-05,5.80833e-05
45,25.8768,1.07747,2.70836,1.22472,0,0,0,0,0,5.75936,0,5.15148e-05,5.15148e-05,5.15148e-05
46,26.5508,1.61195,2.81606,1.31741,0,0,0,0,0,5.75936,0,4.45864e-05,4.45864e-05,4.45864e-05
47,27.356,1.08509,2.80609,1.43789,0,0,0,0,0,5.80344,0,3.72981e-05,3.72981e-05,3.72981e-05
48,27.8844,1.17588,2.66625,1.36971,0,0,0,0,0,5.80344,0,2.96498e-05,2.96498e-05,2.96498e-05
49,28.3998,2.05671,3.55431,1.59501,0,0,0,0,0,5.85056,0,2.16415e-05,2.16415e-05,2.16415e-05
50,29.0229,1.14714,2.5141,1.35675,0,0,0,0,0,5.85056,0,1.32732e-05,1.32732e-05,1.32732e-05
