epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
19,10.0738,1.71286,3.69204,1.56753,0,0,0,0,0,5.56765,0,0.000105306,0.000105306,0.000105306
20,10.524,1.99626,3.80638,1.54102,0,0,0,0,0,5.56765,0,0.000107736,0.000107736,0.000107736
21,11.0163,1.78061,3.80112,1.59928,0,0,0,0,0,5.57225,0,0.000109807,0.000109807,0.000109807
22,11.4554,2.12294,3.88476,1.63527,0,0,0,0,0,5.57225,0,0.000111518,0.000111518,0.000111518
23,11.9367,2.23813,4.07948,1.64925,0,0,0,0,0,5.57677,0,0.000112869,0.000112869,0.000112869
24,12.3875,1.47592,3.38951,1.36733,0,0,0,0,0,5.57677,0,0.00011386,0.00011386,0.00011386
25,12.8828,2.23631,4.22807,1.67434,0,0,0,0,0,5.58203,0,0.00011449,0.00011449,0.00011449
26,13.3444,2.16397,3.45194,1.4091,0,0,0,0,0,5.58203,0,0.000114761,0.000114761,0.000114761
27,13.8332,1.67037,3.58356,1.60104,0,0,0,0,0,5.58716,0,0.000114672,0.000114672,0.000114672
28,14.2821,1.82062,3.56626,1.49754,0,0,0,0,0,5.58716,0,0.000114223,0.000114223,0.000114223
29,14.771,2.0065,3.44213,1.74443,0,0,0,0,0,5.59082,0,0.000113414,0.000113414,0.000113414
30,15.2298,1.65513,3.2913,1.51848,0,0,0,0,0,5.59082,0,0.000112245,0.000112245,0.000112245
31,15.8779,1.77825,3.64555,1.67129,0,0,0,0,0,5.59463,0,0.000110716,0.000110716,0.000110716
32,16.3338,1.44763,3.2534,1.35497,0,0,0,0,0,5.59463,0,0.000108827,0.000108827,0.000108827
33,16.8009,2.00267,3.6198,1.72105,0,0,0,0,0,5.59889,0,0.000106578,0.000106578,0.000106578
34,17.3067,1.40578,3.02896,1.49501,0,0,0,0,0,5.59889,0,0.00010397,0.00010397,0.00010397
35,17.8235,1.97661,3.65974,1.93511,0,0,0,0,0,5.60315,0,0.000101001,0.000101001,0.000101001
36,18.3159,1.45369,2.98743,1.47043,0,0,0,0,0,5.60315,0,9.76721e-05,9.76721e-05,9.76721e-05
37,18.8122,2.20791,3.46733,1.64091,0,0,0,0,0,5.61049,0,9.39833e-05,9.39833e-05,9.39833e-05
38,19.2496,1.50281,2.89935,1.57525,0,0,0,0,0,5.61049,0,8.99346e-05,8.99346e-05,8.99346e-05
39,19.7305,1.63022,3.26924,1.49728,0,0,0,0,0,5.61652,0,8.5526e-05,8.5526e-05,8.5526e-05
40,20.1812,1.66202,3.44496,1.59672,0,0,0,0,0,5.61652,0,8.07574e-05,8.07574e-05,8.07574e-05
41,20.6834,1.80103,2.77635,1.85849,0,0,0,0,0,5.62549,0,7.56288e-05,7.56288e-05,7.56288e-05
42,21.1373,2.07035,3.14705,1.45292,0,0,0,0,0,5.62549,0,7.01403e-05,7.01403e-05,7.01403e-05
43,21.6329,1.48737,2.69968,1.41996,0,0,0,0,0,5.64565,0,6.42918e-05,6.42918e-05,6.42918e-05
44,22.0947,1.18339,2.72221,1.46419,0,0,0,0,0,5.64565,0,5.80833e-05,5.80833e-05,5.80833e-05
45,22.572,1.30846,2.57933,1.49874,0,0,0,0,0,5.66445,0,5.15148e-05,5.15148e-05,5.15148e-05
46,23.0158,1.64599,2.8962,1.31889,0,0,0,0,0,5.66445,0,4.45864e-05,4.45864e-05,4.45864e-05
47,23.4826,1.68558,2.94012,1.62452,0,0,0,0,0,5.68872,0,3.72981e-05,3.72981e-05,3.72981e-05
48,23.9235,1.62586,2.69281,1.69846,0,0,0,0,0,5.68872,0,2.96498e-05,2.96498e-05,2.96498e-05
49,24.4027,2.30511,3.00457,1.5701,0,0,0,0,0,5.71826,0,2.16415e-05,2.16415e-05,2.16415e-05
50,24.9844,1.39372,2.50012,1.62768,0,0,0,0,0,5.71826,0,1.32732e-05,1.32732e-05,1.32732e-05
